Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Firm_Revenue,Expenses,Profit_Margin,Investment_Level
204955.0,Business,37337.0,1121.0,27750.0,Fixed Deposit,2024-05-29,51.0,Business,Solapur,South,HDFC Bank,1000,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
204075.0,Business,15434.0,3268.0,28203.0,Mutual Fund,2022-07-19,57.0,Employee,Kolhapur,South,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Mumbai,North,,1001,211155.0,216256.0,79.53,
209559.0,Savings,49352.0,4078.0,2525.0,Mutual Fund,2025-03-18,48.89939916807888,Employee,Nashik,East,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,Faible
209559.0,Savings,63527.0,733.0,46584.0,Recurring Deposit,2025-02-01,48.89939916807888,Employee,Nashik,East,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
208288.0,,50221.5058,2542.708056138517,25550.2484,,,70.0,Employee,Nashik,South,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,
204601.0,Savings,95667.0,4789.0,49276.0,Recurring Deposit,2024-11-05,52.0,Employee,Solapur,North,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
209191.0,Current,2568.0,1478.0,3639.0,Mutual Fund,2023-08-23,79.0,Business,Solapur,West,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,Faible
206395.0,,50221.5058,2542.708056138517,25550.2484,,,62.0,Business,,North,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,
205999.0,Current,17464.0,582.0,11018.0,Mutual Fund,2022-12-26,53.0,,,West,HDFC Bank,1001,504952.97056277056,266171.6906710311,24.361628477905075,Faible
208413.0,Business,87476.0,2180.0,31261.0,Recurring Deposit,2023-12-22,28.0,Business,Kolhapur,East,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
202669.0,Savings,55429.0,2507.0,21152.0,Mutual Fund,2023-02-16,42.0,Individual,Mumbai,South,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205099.0,,50221.5058,2542.708056138517,25550.2484,,,40.0,Individual,Nashik,East,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Nashik,West,,1002,985006.0,71777.0,55.31,
208071.0,,50221.5058,2542.708056138517,25550.2484,,,61.0,Individual,Pune,East,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,
201978.0,Savings,5693.0,357.0,46109.0,Fixed Deposit,2023-11-25,76.0,Individual,Pune,West,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
202148.0,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,Employee,Pune,West,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,
204855.0,Current,30100.0,1148.0,24531.0,Recurring Deposit,2023-08-28,62.0,Business,Pune,West,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
204855.0,Business,40533.0,4362.0,14204.0,Mutual Fund,2025-02-23,62.0,Business,Pune,West,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
204855.0,Business,25120.0,2234.451783879818,7045.0,Mutual Fund,2024-07-03,62.0,Business,Pune,West,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,Faible
209126.0,,50221.5058,2542.708056138517,25550.2484,,,75.0,Employee,Solapur,South,HDFC Bank,1002,504952.97056277056,266171.6906710311,24.361628477905075,
202541.0,Business,28877.0,512.0,14743.0,Fixed Deposit,2023-11-11,21.0,Employee,Kolhapur,East,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
200140.0,Business,21342.0,161.0,19748.0,Mutual Fund,2023-09-15,28.0,Employee,Kolhapur,West,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
201601.0,,50221.5058,2542.708056138517,25550.2484,,,60.0,Business,Mumbai,North,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,
208744.0,,50221.5058,2542.708056138517,25550.2484,,,70.0,Individual,Mumbai,South,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,
204009.0,Current,36538.0,1524.0,22280.0,Fixed Deposit,2023-11-05,24.0,Employee,Nagpur,West,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Solapur,North,,1003,55113.0,253655.0,2.57,
209125.0,Business,48478.0,2476.0,26513.0,Mutual Fund,2024-10-22,48.89939916807888,Employee,,West,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
209125.0,Current,38016.0,1740.0,2685.0,Mutual Fund,2025-02-13,48.89939916807888,Employee,,West,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,Faible
209125.0,Current,78295.0,3474.3687666703527,38805.0,Recurring Deposit,2024-01-07,48.89939916807888,Employee,,West,HDFC Bank,1003,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
207815.0,Current,47769.0,563.0,26568.0,Fixed Deposit,2022-07-21,52.0,Business,Kolhapur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
207815.0,Business,81327.0,4275.0,4631.0,Fixed Deposit,2022-04-07,52.0,Business,Kolhapur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Faible
208952.0,Current,11227.0,820.0,30123.0,Mutual Fund,2024-07-24,62.0,Individual,Kolhapur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
208382.0,Current,75783.0,506.0,28891.0,Fixed Deposit,2024-07-28,26.0,Employee,Mumbai,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
208382.0,Business,57283.0,2682.0,13631.0,Recurring Deposit,2024-04-18,26.0,Employee,Mumbai,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
207834.0,,50221.5058,2542.708056138517,25550.2484,,,33.0,Business,Nagpur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,
207577.0,Current,26811.0,1698.0,22483.0,Mutual Fund,2024-11-05,49.0,Business,Nagpur,West,HDFC Bank,1004,282701.0,148194.0,-14.1,Moyen
207577.0,Savings,36749.0,660.0,19569.0,Mutual Fund,2023-09-11,49.0,Business,Nagpur,West,HDFC Bank,1004,282701.0,148194.0,-14.1,Moyen
207679.0,Current,75764.0,1676.0,16990.0,Fixed Deposit,2023-08-30,65.0,Individual,Nashik,North,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
203925.0,Business,84344.0,1264.0,44515.0,Mutual Fund,2022-10-04,24.0,Employee,Pune,East,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
207467.0,Savings,16038.0,4214.0,13137.0,Mutual Fund,2023-12-01,52.0,Business,Pune,East,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Faible
207467.0,Current,47595.0,4990.0,49564.0,Mutual Fund,2023-11-06,52.0,Business,Pune,East,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
207467.0,Savings,55713.0,4807.0,46710.0,Recurring Deposit,2022-05-18,52.0,Business,Pune,East,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
207467.0,Business,81947.0,919.0,21848.0,Mutual Fund,2024-02-10,52.0,Business,Pune,East,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205586.0,Savings,90508.0,2436.0,45457.0,Fixed Deposit,2024-08-26,65.0,Individual,Pune,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
205586.0,Current,1398.0,1383.0,42112.0,Recurring Deposit,2022-10-20,65.0,Individual,Pune,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
205586.0,Savings,91428.0,2195.0,36196.0,Fixed Deposit,2022-06-22,65.0,Individual,Pune,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
205586.0,Current,89782.0,1953.0,39547.0,Mutual Fund,2022-06-04,65.0,Individual,Pune,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
203202.0,,50221.5058,2542.708056138517,25550.2484,,,69.0,,Pune,West,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,
200434.0,Current,63045.0,1803.0,13402.0,Fixed Deposit,2024-12-17,63.0,Individual,Solapur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
200434.0,Business,8307.0,3251.0,48964.0,Recurring Deposit,2023-03-04,63.0,Individual,Solapur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
201463.0,Current,23736.0,4915.0,12869.0,Mutual Fund,2023-07-10,53.0,Individual,Solapur,South,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Faible
201993.0,Current,54364.0,2445.0,6088.0,Mutual Fund,2025-02-27,48.0,Business,Solapur,West,HDFC Bank,1004,504952.97056277056,266171.6906710311,24.361628477905075,Faible
200632.0,,50221.5058,2542.708056138517,25550.2484,,,54.0,Individual,Kolhapur,South,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,
206709.0,Business,8541.0,4066.0,31519.0,Fixed Deposit,2024-06-04,18.0,Business,Kolhapur,West,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
202489.0,Savings,46696.0,405.0,37171.0,Fixed Deposit,2022-07-13,50.0,Individual,Mumbai,East,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
207869.0,Business,95198.0,1599.0,40528.0,Recurring Deposit,2024-05-05,36.0,Individual,Mumbai,East,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Nagpur,East,,1005,657164.0,90729.0,11.57,
201300.0,Savings,2564.0,1482.0,13345.0,Mutual Fund,2025-02-27,57.0,Individual,Nagpur,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Faible
202704.0,,50221.5058,2542.708056138517,25550.2484,,,18.0,Business,Nashik,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,
207036.0,,50221.5058,2542.708056138517,25550.2484,,,41.0,Employee,Nashik,West,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,
205149.0,Business,4297.0,3744.0,12997.0,Recurring Deposit,2022-04-26,26.0,Business,Pune,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Faible
206088.0,,50221.5058,2542.708056138517,25550.2484,,,68.0,Employee,Pune,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,
209627.0,,50221.5058,2542.708056138517,25550.2484,,,28.0,Employee,Pune,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,
201370.0,Current,13450.0,3706.0,28825.0,Mutual Fund,2023-06-02,26.0,Individual,Solapur,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
206173.0,Savings,3686.0,4660.0,43330.0,Mutual Fund,2023-07-22,77.0,Individual,Solapur,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
206173.0,Savings,5056.0,2441.0,25512.0,Mutual Fund,2025-01-08,77.0,Individual,Solapur,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
206173.0,Business,91538.0,3699.0,17512.0,Mutual Fund,2024-07-19,77.0,Individual,Solapur,North,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
206958.0,Current,56957.0,2874.0,37365.0,Mutual Fund,2022-06-07,30.0,Employee,Solapur,South,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
206958.0,Business,71079.0,285.0,44765.0,Recurring Deposit,2023-03-07,30.0,Employee,Solapur,South,HDFC Bank,1005,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Kolhapur,North,,1006,96520.0,273124.0,19.48,
201398.0,Current,92979.0,2284.0,19222.0,Mutual Fund,2022-09-23,46.0,,Kolhapur,West,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
201398.0,Savings,4989.0,4295.0,11610.0,Fixed Deposit,2023-01-17,46.0,,Kolhapur,West,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Faible
200209.0,Business,94985.0,255.8724527574553,29480.0,Recurring Deposit,2023-08-08,30.0,Employee,Mumbai,East,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
200209.0,Business,15393.0,4574.0,11465.0,Mutual Fund,2022-12-22,30.0,Employee,Mumbai,East,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Faible
200403.0,Savings,75444.0,3198.0,6214.0,Recurring Deposit,2023-02-09,46.0,Individual,Mumbai,North,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Faible
200403.0,Current,54548.0,2142.0,29972.0,Mutual Fund,2024-12-22,46.0,Individual,Mumbai,North,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
204957.0,Savings,70544.0,4687.0,23035.0,Fixed Deposit,2025-01-24,77.0,Individual,Mumbai,North,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205259.0,Current,52135.0,3742.0,13697.0,Mutual Fund,2023-10-07,33.0,Employee,Mumbai,North,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
201722.0,,50221.5058,2542.708056138517,25550.2484,,,33.0,Employee,Mumbai,South,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,
208295.0,,50221.5058,2542.708056138517,25550.2484,,,71.0,Individual,Mumbai,South,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,
201775.0,,50221.5058,2542.708056138517,25550.2484,,,27.0,Business,Nagpur,East,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,
209026.0,Savings,89494.0,1120.0,13063.0,Recurring Deposit,2023-11-28,59.0,Individual,Nagpur,West,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Faible
205468.0,Savings,42995.0,261.0,35453.0,Fixed Deposit,2025-03-18,54.0,Business,Nashik,West,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
205468.0,Savings,69471.0,3568.0,36430.0,Fixed Deposit,2023-08-21,54.0,Business,Nashik,West,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
204180.0,,50221.5058,2542.708056138517,25550.2484,,,38.0,Individual,Solapur,North,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,
206063.0,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,Business,Solapur,North,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,
206198.0,Business,25144.0,4153.0,14844.0,Fixed Deposit,2023-06-06,56.0,Business,Solapur,South,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
206620.0,Business,27060.0,2523.0,14994.0,Fixed Deposit,2024-06-19,71.0,Individual,Solapur,South,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
206620.0,Savings,91328.0,3065.0,19665.0,Recurring Deposit,2022-09-14,71.0,Individual,Solapur,South,HDFC Bank,1006,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
202975.0,Savings,68596.0,2489.0,35436.0,Recurring Deposit,2023-08-06,21.0,Individual,Kolhapur,South,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
202975.0,Business,27301.0,2821.0,22981.0,Fixed Deposit,2024-01-08,21.0,Individual,Kolhapur,South,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205284.0,Current,4398.0,4918.0,42673.0,Recurring Deposit,2024-11-26,46.0,Business,Kolhapur,West,HDFC Bank,1007,427163.0,111053.0,-9.09,Très élevé
204169.0,Business,73581.0,104.0,12974.0,Recurring Deposit,2023-11-11,29.0,Business,Mumbai,North,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Faible
204968.0,Savings,81265.0,2656.0,8207.0,Fixed Deposit,2024-05-09,77.0,Individual,Mumbai,West,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Faible
205618.0,,50221.5058,2542.708056138517,25550.2484,,,40.0,Business,Nagpur,East,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,
206232.0,,50221.5058,2542.708056138517,25550.2484,,,69.0,Business,Nagpur,South,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,
200449.0,,50221.5058,2542.708056138517,25550.2484,,,64.0,Employee,Nashik,West,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,
200250.0,Business,45276.0,3582.0,31624.0,Mutual Fund,2022-09-23,44.0,Individual,Pune,South,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
201046.0,Current,51620.0,3096.0,3520.0,Fixed Deposit,2023-07-07,57.0,Employee,Solapur,West,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Faible
201046.0,Current,98822.0,4092.0,46666.0,Fixed Deposit,2022-05-05,57.0,Employee,Solapur,West,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
201046.0,Savings,71959.0,114.0,24996.0,Recurring Deposit,2023-06-04,57.0,Employee,Solapur,West,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
207593.0,,50221.5058,2542.708056138517,25550.2484,,,65.0,Business,,North,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,
207719.0,Savings,50665.0,227.7920115554466,30976.0,Fixed Deposit,2023-01-07,29.0,Business,,West,HDFC Bank,1007,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
207413.0,,50221.5058,2542.708056138517,25550.2484,,,63.0,Business,Kolhapur,East,HDFC Bank,1008,504952.97056277056,266171.6906710311,24.361628477905075,
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Kolhapur,North,,1008,504952.97056277056,59920.0,-5.94,
207348.0,Savings,81924.0,1521.0,29471.0,Fixed Deposit,2022-04-05,48.89939916807888,Employee,Mumbai,North,HDFC Bank,1008,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
200985.0,,50221.5058,2542.708056138517,25550.2484,,,73.0,Employee,Nashik,South,HDFC Bank,1008,504952.97056277056,266171.6906710311,24.361628477905075,
209481.0,Business,95281.0,3546.0,24433.0,Fixed Deposit,2023-11-06,55.0,Employee,Pune,South,HDFC Bank,1008,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
201556.0,Current,36507.0,2645.0,3353.0,Recurring Deposit,2024-03-14,57.0,Employee,Solapur,South,HDFC Bank,1008,504952.97056277056,266171.6906710311,24.361628477905075,Faible
208975.0,Business,73215.0,2397.0,15773.0,Mutual Fund,2024-03-12,79.0,Business,,West,HDFC Bank,1008,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205880.0,Business,68776.0,188.0,47330.0,Recurring Deposit,2024-03-28,71.0,Individual,Kolhapur,South,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
205880.0,Business,50745.0,106.0,48276.0,Recurring Deposit,2023-05-17,71.0,Individual,Kolhapur,South,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
205880.0,Business,62955.0,4472.0,18147.0,Recurring Deposit,2023-12-13,71.0,Individual,Kolhapur,South,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
205786.0,,50221.5058,2542.708056138517,25550.2484,,,74.0,Business,Kolhapur,West,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,
208716.0,Current,97281.0,4254.0,22611.0,Mutual Fund,2025-02-14,66.0,Employee,Nagpur,South,HDFC Bank,1009,690932.0,44992.0,56.47,Moyen
208716.0,Business,10412.0,3242.0,40000.0,Fixed Deposit,2022-05-14,66.0,Employee,Nagpur,South,HDFC Bank,1009,690932.0,44992.0,56.47,Très élevé
201712.0,,50221.5058,2542.708056138517,25550.2484,,,25.0,Employee,Nagpur,West,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,
201238.0,,50221.5058,2542.708056138517,25550.2484,,,39.0,Employee,Pune,North,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,
206930.0,Current,63432.0,1024.0,14415.0,Recurring Deposit,2023-04-11,33.0,,Pune,West,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
206930.0,Savings,11747.0,3912.0,32417.0,Recurring Deposit,2022-10-20,33.0,,Pune,West,HDFC Bank,1009,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
208033.0,,50221.5058,2542.708056138517,25550.2484,,,76.0,Business,Kolhapur,North,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,
209345.0,Business,73708.0,3355.0,6703.0,Mutual Fund,2024-11-07,62.0,Individual,Nagpur,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
205620.0,,50221.5058,2542.708056138517,25550.2484,,,73.0,Business,Nagpur,South,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,
201045.0,Business,79545.0,1333.0,42164.0,Fixed Deposit,2023-03-04,66.0,Individual,Nagpur,West,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
201045.0,Business,15335.0,3517.0,2354.0,Fixed Deposit,2023-09-25,66.0,Individual,Nagpur,West,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
202927.0,Current,44649.0,3939.0,6243.0,Recurring Deposit,2022-07-19,23.0,Business,Nashik,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
202927.0,Current,95533.0,2406.0,15457.0,Fixed Deposit,2023-07-10,23.0,Business,Nashik,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
202927.0,Savings,56144.0,4697.0,4592.0,Mutual Fund,2024-04-11,23.0,Business,Nashik,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
202927.0,Savings,22962.0,3445.0,16279.0,Recurring Deposit,2022-04-29,23.0,Business,Nashik,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Moyen
209143.0,Current,81694.0,1321.0,6060.0,Mutual Fund,2022-06-07,22.0,Business,Nashik,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
202041.0,Current,64813.0,2085.0,28301.0,Recurring Deposit,2023-04-04,69.0,Individual,Nashik,North,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
209154.0,Current,71341.0,3294.0,39273.0,Mutual Fund,2023-10-03,74.0,Business,Nashik,North,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Très élevé
209154.0,Savings,80347.0,2972.0,33623.0,Mutual Fund,2023-12-18,74.0,Business,Nashik,North,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
202191.0,Savings,98850.0,1771.0,33940.0,Mutual Fund,2024-07-13,35.0,Employee,Nashik,South,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
202503.0,Current,9730.0,706.0,9105.0,Mutual Fund,2024-09-04,43.0,Business,Pune,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
205212.0,Business,76095.0,3384.0,37075.0,Mutual Fund,2023-08-28,29.0,Employee,Pune,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
205212.0,Current,95354.0,4909.0,35676.0,Mutual Fund,2022-12-15,29.0,Employee,Pune,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
209600.0,Current,77715.0,965.0,7674.0,Recurring Deposit,2024-12-14,75.0,Business,Pune,South,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
205016.74943285767,,50221.5058,2542.708056138517,25550.2484,,,48.89939916807888,,Solapur,North,,1010,936640.0,226126.0,-18.9,
202007.0,Current,63473.0,2943.0,37455.0,Mutual Fund,2023-08-22,61.0,Individual,Solapur,West,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
209603.0,,50221.5058,2542.708056138517,25550.2484,,,56.0,Business,Solapur,West,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,
207571.0,Business,96814.0,434.0,2061.0,Fixed Deposit,2022-09-23,76.0,Individual,,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Faible
207571.0,Business,29537.0,4016.0,28466.0,Fixed Deposit,2022-07-13,76.0,Individual,,East,HDFC Bank,1010,504952.97056277056,266171.6906710311,24.361628477905075,Élevé
